SpecialDay,Month,TrafficType,VisitorType,Weekend,Revenue,Administrative_Duration_log,Informational_Duration_log,ProductRelated_log,ProductRelated_Duration_log,BounceRates_log,ExitRates_log,PageValues_log
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,3.7376696182833684,-10.0,-2.70805019610221,-1.0
0.0,Mar,2,Returning_Visitor,1,0,-1.0,-1.0,3.091042453358316,5.870238089579765,-4.7004803757924165,-2.8531510395536945,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,4.584967478670572,8.176563800590994,-6.184148730937496,-4.587972418984846,-1.0
0.0,Mar,2,New_Visitor,0,1,4.02535169073515,4.969813299576001,4.204692619390966,7.849239310959797,-10.0,-5.150397313971418,2.962312511144048
0.0,Mar,2,Returning_Visitor,0,0,4.727040716886551,-1.0,2.5649493574615367,8.011029523494042,-4.337574858190004,-2.790243657478502,-1.0
0.0,Mar,2,New_Visitor,0,1,-1.0,-1.0,2.833213344056216,6.733679631002362,-10.0,-6.396929455216166,4.692961258935813
0.0,Mar,2,New_Visitor,1,1,4.543294782270004,4.8283137373023015,4.007333185232471,7.586217564833954,-10.0,-6.363028063540466,4.567002123132033
0.0,Mar,8,Returning_Visitor,1,1,3.4657359027997265,-1.0,3.912023005428146,7.96102146588337,-10.0,-5.521460917862246,5.03333077749089
0.0,Mar,9,Returning_Visitor,1,0,-1.0,-1.0,1.6094379124341003,3.7612001156935624,-10.0,-3.2188758248682006,-1.0
0.0,Mar,2,New_Visitor,0,0,5.384495062789089,-1.0,2.5649493574615367,5.6507332535663855,-10.0,-5.480638843341994,-1.0
0.0,Mar,8,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,4.894101477840304,-10.0,-2.420368127400429,-1.0
0.0,Mar,10,Returning_Visitor,0,0,4.77912349311153,-1.0,2.4849066497880004,5.695974292320371,-10.0,-4.7874917827820465,-1.0
0.0,Mar,2,New_Visitor,0,0,5.638354669333745,-1.0,2.772588722239781,6.11754638557906,-10.0,-5.247024052160486,-1.0
0.0,Mar,3,New_Visitor,0,1,2.8903717578961645,-1.0,2.772588722239781,7.194249145797109,-10.0,-4.382026634673881,3.5204479920518903
0.0,Mar,2,New_Visitor,1,0,3.6888794541139363,-1.0,1.6094379124341003,6.3252546185092555,-10.0,-3.555348046489414,-1.0
0.0,Mar,1,New_Visitor,0,0,4.672828834461906,-1.0,1.3862943611198906,4.982464416900988,-10.0,-4.0943445422221005,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,6.594413459749778,-10.0,-3.1292636661785136,-1.0
0.0,Mar,2,Returning_Visitor,0,0,3.8918202981106265,4.844187086458591,1.3862943611198906,5.236441962829949,-3.4011973916621554,-3.283414346005772,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.6390573296152584,6.337415527624777,-3.2802447611179106,-3.005301714954757,-1.0
0.0,Mar,11,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,3.912023005428146,-10.0,-2.995732273553991,-1.0
0.0,Mar,6,Returning_Visitor,1,0,4.04305126783455,-1.0,1.9459101490553132,6.3818160174060985,-5.010635244096257,-3.4011973916621554,-1.0
0.0,Mar,2,Returning_Visitor,0,0,0.6931471805599453,5.564520407322694,2.302585092994046,5.638354669333745,-10.0,-3.1498829500479157,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.812184355372417,5.7246738335787635,2.8903717578961645,6.181740494727681,-10.0,-3.912023005428146,-1.0
0.0,Mar,3,Returning_Visitor,0,0,4.770684624465665,-1.0,1.3862943611198906,3.7376696182833684,-10.0,-2.70805019610221,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,3.5553480614894135,7.083711713799144,-5.164785923923516,-3.555348046489414,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,2.4849066497880004,6.392963466946267,-4.0943445422221005,-2.5902671654458267,-1.0
0.0,Mar,12,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,2.70805020110221,-10.0,-2.70805019610221,-1.0
0.0,Mar,1,Returning_Visitor,0,1,3.6375861597263857,-1.0,2.6390573296152584,6.392963466946267,-10.0,-4.31748813853631,3.557995981225024
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,3.1354942159291497,-2.5257286443082556,-2.120263536200091,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,2.6390573296152584,-2.3025850929940455,-1.8971199848858813,-1.0
0.0,Mar,8,New_Visitor,0,0,3.9889840465642745,-1.0,1.791759469228055,5.349485653122436,-10.0,-3.912023005428146,-1.0
0.0,Mar,2,Returning_Visitor,0,0,6.900730664045173,-1.0,3.332204510175204,7.332568447034108,-6.514713015872583,-4.693965662628366,-1.0
0.0,Mar,11,Returning_Visitor,1,0,-1.0,-1.0,0.6931471805599453,2.9444389791664403,-10.0,-2.3025850929940455,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.307437777682809,-1.0,3.6109179126442243,7.37718582717329,-10.0,-5.0238805768462775,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.1972245773362196,4.629862798578463,-10.0,-3.80666249977032,-1.0
0.0,Mar,1,Returning_Visitor,0,1,-1.0,-1.0,2.772588722239781,7.756623334538858,-10.0,-4.31748813853631,2.8770988766304284
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.9444389791664403,7.540887027132095,-4.553876871600541,-3.8607296910405955,-1.0
0.0,Mar,9,Returning_Visitor,1,0,3.4657359027997265,-1.0,3.912023005428146,7.1271317437271025,-5.521460917862246,-3.8792331664761233,1.966589267191175
0.0,Mar,2,Returning_Visitor,0,0,6.502540139579192,-1.0,3.091042453358316,7.423319656896247,-10.0,-4.222177911004713,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,2.1972245773362196,4.882801922586371,-4.499809680330265,-3.4011973916621554,-1.0
0.0,Mar,2,Returning_Visitor,1,0,4.290459441148391,6.606650186198215,3.912023005428146,7.268400918863422,-10.0,-3.951243730581427,3.092530855592498
0.0,Mar,1,Returning_Visitor,1,0,5.0369526024136295,-1.0,2.8903717578961645,5.906042815053986,-5.247024052160486,-3.1187923734540752,-1.0
0.0,Mar,2,Returning_Visitor,0,0,3.898599985028438,5.7145575478241595,1.9459101490553132,5.000584958242754,-10.0,-4.262883954863778,-1.0
0.0,Aug,8,Returning_Visitor,1,0,4.774912960575186,-1.0,3.367295829986474,7.30129002516209,-4.976733702420575,-4.546877221549697,-1.0
0.0,Mar,1,Returning_Visitor,1,0,5.033700567027251,-1.0,3.5263605246161616,6.955108280451616,-4.458566743614399,-3.4349914735946006,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,2.1972245773362196,6.169610732491456,-10.0,-4.499809680330265,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.772588722239781,6.887807641172441,-10.0,-3.2188758248682006,-1.0
0.0,Mar,2,Returning_Visitor,0,0,4.2801323269925415,3.068052935133617,3.9318256327243257,7.025265454304414,-3.7806869833670596,-3.3090717124882247,-1.0
0.0,Mar,3,Returning_Visitor,0,0,3.1986731175506815,-1.0,3.091042453358316,5.866940089134628,-4.007333195232471,-3.4477173915827626,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,7.305915996866809,-3.7495040659303713,-3.068935682640577,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,7.106606137727303,3.332204510175204,7.778769665847148,-4.0943445422221005,-3.4791589339426783,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,1.9459101490553132,6.6240652277998935,-10.0,-4.653960300157524,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,3.4339872044851463,6.534031056706473,-10.0,-3.9448128132511373,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.6390573296152584,6.392963466946267,-4.174387294895637,-3.1935580175089107,-1.0
0.0,Mar,1,Returning_Visitor,0,0,3.091042453358316,-1.0,2.1972245773362196,6.028880748493404,-3.4011973916621554,-3.033472604613761,-1.0
0.0,Mar,2,Returning_Visitor,0,1,5.047489832500608,-1.0,3.4657359027997265,6.811259197874747,-5.298317366548036,-4.014456697305316,1.4744232616973658
0.0,Mar,1,Returning_Visitor,1,0,3.0602707945353123,5.459585514144159,4.2626798770413155,7.92058400785722,-4.3680404193658084,-4.186380446387809,-1.0
0.0,Mar,3,Returning_Visitor,1,0,5.25227342804663,4.605170185988092,3.828641396489095,7.804896684456603,-4.927253659157205,-3.805237735215287,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,8.554199917045333,-10.0,-2.995732273553991,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,4.04305126783455,-2.5257286443082556,-3.683254265196953,-1.0
0.0,Mar,1,Returning_Visitor,1,0,-1.0,-1.0,0.6931471805599453,2.0794415416798357,-10.0,-2.3025850929940455,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.56954300834494,-1.0,2.9444389791664403,7.265890519868087,-4.605170185988091,-3.66256213280955,-1.0
0.0,Mar,2,Returning_Visitor,0,0,2.5649493574615367,-1.0,0.6931471805599453,2.995732273553991,-10.0,-2.995732273553991,-1.0
0.0,Mar,8,Returning_Visitor,0,0,7.23615934095384,-1.0,1.3862943611198906,7.225299505717831,-10.0,-3.912023005428146,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.8066624897703196,6.738448659265677,-10.0,-4.568802577531502,-1.0
0.0,Mar,8,New_Visitor,0,0,-1.0,-1.0,1.9459101490553132,5.236441962829949,-10.0,-3.4011973916621554,-1.0
0.0,Mar,1,Returning_Visitor,1,0,3.9318256327243257,-1.0,2.6390573296152584,6.267911870444503,-4.163337405137624,-3.3854490206315164,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,2,Returning_Visitor,1,1,5.062595033026967,4.1588830833596715,3.367295829986474,7.558392533454018,-5.043425101919246,-3.9787144023406116,2.1716187641217206
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.1972245773362196,4.756459633247784,-10.0,-2.70805019610221,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,3.4011973816621555,5.983936280687191,-10.0,-3.912023005428146,-1.0
0.0,Mar,1,Returning_Visitor,1,1,-1.0,-1.0,4.143134726391533,8.560268644925504,-10.0,-5.704823516352115,3.940869155346734
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,2.995732273553991,5.390592642505232,-10.0,-4.451019477589405,-1.0
0.0,Mar,10,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,4.30406509320417,-10.0,-3.2188758248682006,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.70805020110221,7.352184657108443,-10.0,-3.3859299049859124,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,1.791759469228055,5.465948207931988,-10.0,-4.0943445422221005,-1.0
0.0,Mar,1,Returning_Visitor,1,0,2.302585092994046,-1.0,2.6390573296152584,5.854116356052361,-3.332204502175204,-2.9267393940670394,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,8,New_Visitor,0,0,3.332204510175204,3.8501476017100584,2.5649493574615367,5.413875707182309,-10.0,-4.248495262049359,-1.0
0.0,Mar,3,Returning_Visitor,0,0,3.295836866004329,-1.0,3.7376696182833684,6.399869773329895,-10.0,-5.393627446352366,-1.0
0.0,Mar,9,Returning_Visitor,1,0,-1.0,-1.0,1.6094379124341003,4.324132656254979,-3.912023005428146,-4.31748813853631,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,5.030437921392435,-10.0,-2.995732273553991,-1.0
0.0,Mar,3,Returning_Visitor,1,1,2.70805020110221,-1.0,2.302585092994046,5.284218442168535,-10.0,-4.0943445422221005,3.663305202994506
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,8.204808506324085,-4.0943445422221005,-2.995732273553991,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,7.058328137461511,-10.0,-3.6888794541139363,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.4657359027997265,6.3218468490917905,-4.227875977703766,-3.2293471331565486,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,1.0986122886681098,3.713572066704308,-10.0,-3.4011973916621554,-1.0
0.0,Mar,11,Returning_Visitor,1,1,-1.0,-1.0,2.3978952727983707,5.704020541649339,-10.0,-3.912023005428146,3.9887840265616075
0.0,Mar,3,Returning_Visitor,0,0,7.130746437885213,5.3230099791384085,3.58351893845611,7.394262861292229,-4.543294770270004,-3.642520624196036,1.9215870684367347
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,1.791759469228055,4.237723145067448,-10.0,-3.1135153192103746,-1.0
0.0,Mar,2,Returning_Visitor,0,0,5.966146739123692,-1.0,2.302585092994046,6.392963466946267,-3.912023005428146,-2.995732273553991,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,5.996452088619021,-10.0,-3.267665991537633,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.5553480614894135,8.109024431633488,-4.4716388308635695,-3.6984488955147024,-1.0
0.0,Mar,1,Returning_Visitor,0,0,5.373071388359587,4.248495242049359,4.465908118654584,8.018790071846334,-6.142037235587371,-4.863632024833081,-1.0
0.0,Mar,10,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,4.07753744390572,-10.0,-2.995732273553991,-1.0
0.0,Mar,3,Returning_Visitor,0,0,2.3978952727983707,-1.0,3.9318256327243257,6.965319667292187,-4.548011799925921,-3.7879028032066264,-1.0
0.0,Mar,6,Returning_Visitor,0,0,2.995732273553991,-1.0,1.9459101490553132,6.579251212010101,-10.0,-4.499809680330265,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.6888794541139363,6.80847138111761,-4.305065593537753,-3.284049480994637,-1.0
0.0,Mar,1,Returning_Visitor,1,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,7,Returning_Visitor,0,1,2.0794415416798357,2.6625878267928944,2.6390573296152584,6.403022169270522,-10.0,-4.382026634673881,3.7995091880260934
0.0,Mar,3,Returning_Visitor,0,1,-1.0,-1.0,2.5649493574615367,5.79580442597619,-10.0,-4.248495262049359,4.090840812252728
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.4965075614664802,6.657775673756988,-10.0,-3.7976126731693207,-1.0
0.0,Mar,1,Returning_Visitor,0,0,5.143124477142335,-1.0,3.091042453358316,6.7470694022984,-5.393627446352366,-3.4449202045195624,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,5.427150238391005,-10.0,-3.80666249977032,-1.0
0.0,Mar,9,Returning_Visitor,1,0,5.426417369028725,-1.0,2.833213344056216,6.270799378071934,-10.0,-6.086774846912314,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,2.70805020110221,6.392963466946267,-10.0,-3.624340920476365,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.5553480614894135,6.727511562023065,-4.3763285794683355,-3.1063978361223614,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,6.392963466946267,-10.0,-2.995732273553991,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,2.5649493574615367,-10.0,-2.3025850929940455,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,0.6931471805599453,2.1972245773362196,-10.0,-2.3025850929940455,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,1.9459101490553132,-10.0,-2.3025850929940455,-1.0
0.0,Mar,11,Returning_Visitor,0,0,-1.0,-1.0,2.4849066497880004,4.548599834499697,-3.4011973916621554,-3.666900530003857,-1.0
0.0,Mar,9,Returning_Visitor,1,0,4.454347296253507,-1.0,3.1354942159291497,5.588371623144873,-10.0,-4.135166556742356,-1.0
0.0,Mar,13,Returning_Visitor,0,0,-1.0,-1.0,3.367295829986474,8.105458470294478,-4.28358659436063,-3.5416492254645853,-1.0
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,1.0986122886681098,4.31748811353631,-10.0,-2.70805019610221,-1.0
0.0,Mar,1,Returning_Visitor,0,0,1.9459101490553132,-1.0,2.302585092994046,4.31748811353631,-2.995732273553991,-2.2072749131897207,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,3.1780538303479458,3.295836866004329,7.344396004558751,-5.598421878998378,-4.212127585378484,-1.0
0.0,Mar,2,Returning_Visitor,0,0,5.230981285218847,3.6888794541139363,3.5553480614894135,7.15160855272398,-10.0,-4.746530429967035,-1.0
0.0,Mar,2,Returning_Visitor,0,0,4.927253685157205,4.912654885736052,3.9889840465642745,7.875157288679833,-10.0,-4.635941813404846,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,4.564348191467836,-10.0,-2.3025850929940455,-1.0
0.0,Mar,8,Returning_Visitor,0,0,5.924255797414532,-1.0,1.0986122886681098,7.222566018822171,-10.0,-3.6888794541139363,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.110873864173311,-1.0,1.6094379124341003,4.574710978503383,-10.0,-3.2188758248682006,-1.0
0.0,Mar,1,Returning_Visitor,0,0,2.6390573296152584,-1.0,3.828641396489095,7.229959544047162,-10.0,-4.568802577531502,-1.0
0.0,Mar,1,Returning_Visitor,0,1,3.6375861597263857,-1.0,3.1354942159291497,7.302226845615436,-3.7758908165581118,-3.2604007747370165,1.960520162997434
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,5.049856007249537,-10.0,-3.2188758248682006,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,2.302585092994046,6.392963466946267,-10.0,-3.912023005428146,-1.0
0.0,Mar,2,New_Visitor,0,0,4.564348191467836,-1.0,3.6109179126442243,7.121656248929415,-5.272999583563747,-4.109848773758066,-1.0
0.0,Mar,1,Returning_Visitor,0,0,6.4220286892711655,-1.0,4.219507705176107,7.833885067399892,-10.0,-8.647341740883562,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.709530201312334,-1.0,1.3862943611198906,3.9889840465642745,-10.0,-3.555348046489414,-1.0
0.0,Mar,2,New_Visitor,0,0,4.990432586778736,-1.0,0.6931471805599453,3.5553480614894135,-10.0,-2.995732273553991,-1.0
0.0,Mar,1,Returning_Visitor,1,0,-1.0,-1.0,2.70805020110221,5.170010398249804,-4.31748813853631,-3.624340920476365,-1.0
0.0,Mar,9,Returning_Visitor,0,0,3.9734316336194855,-1.0,2.3978952727983707,5.574432802628352,-10.0,-5.634789483169257,-1.0
0.0,Mar,2,New_Visitor,0,0,4.060443010546419,-1.0,1.9459101490553132,4.623010104116422,-10.0,-4.499809680330265,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,6.392963466946267,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,2,New_Visitor,0,0,3.8815637979434374,-1.0,4.007333185232471,6.949130263295348,-10.0,-6.10924768276437,-1.0
0.0,Mar,1,Returning_Visitor,0,0,3.044522437723423,4.7535901911063645,3.044522437723423,6.4194518926192865,-4.7874917827820465,-3.7460378726597674,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.747826486100597,-1.0,4.1588830833596715,7.370825203055771,-5.783825207329738,-4.687066485502045,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,6.834108738813838,4.31748811353631,8.320123412354564,-5.940171232720432,-4.05563007333255,-1.0
0.0,Mar,1,Returning_Visitor,0,0,2.0794415416798357,-1.0,2.6390573296152584,6.392963466946267,-10.0,-3.9608131720975783,-1.0
0.0,Mar,3,Returning_Visitor,0,0,3.474624850349716,-1.0,2.0794415416798357,7.119797437225173,-10.0,-3.555348046489414,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,3.8918202981106265,7.23274517873516,-10.0,-4.430816790843314,-1.0
0.0,Mar,2,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,3.9512437185814275,-10.0,-3.6888794541139363,-1.0
0.0,Mar,2,Returning_Visitor,0,0,2.3978952727983707,-1.0,3.367295829986474,6.499411030123129,-10.0,-5.286888722997142,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,1.9459101490553132,4.1588830833596715,-10.0,-4.248495262049359,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,5.788429948716486,-2.3025850929940455,-3.683254265196953,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.2188758248682006,7.433062207475745,-4.8283137373023015,-3.2878687052837234,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,8,New_Visitor,0,0,5.6267214285197396,-1.0,1.0986122886681098,5.185988181574117,-10.0,-4.8283137373023015,-1.0
0.0,Mar,3,Returning_Visitor,0,0,-1.0,-1.0,2.4849066497880004,6.008813185442595,-10.0,-3.4011973916621554,-1.0
0.0,Mar,3,Returning_Visitor,0,0,5.485488257541646,-1.0,3.6635616461296463,7.322224175724252,-5.272999583563747,-3.8458832201236013,-1.0
0.0,Mar,3,New_Visitor,0,0,4.1588830833596715,-1.0,3.1780538303479458,6.723941700597334,-10.0,-4.617592727236649,-1.0
0.0,Mar,1,Returning_Visitor,1,0,3.2386784521643803,-1.0,2.4849066497880004,5.52478870782203,-10.0,-4.0943445422221005,-1.0
0.0,Mar,1,New_Visitor,0,0,4.1588830833596715,-1.0,2.70805020110221,6.338004976625044,-10.0,-5.075173815233827,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.302585092994046,5.267858159063328,-3.912023005428146,-3.2188758248682006,-1.0
0.0,Mar,1,Returning_Visitor,1,0,4.867534450455582,2.8903717578961645,2.9444389791664403,5.697093486505405,-10.0,-4.0943445422221005,2.9790023790354367
0.0,Mar,2,Returning_Visitor,0,0,4.3694478524670215,5.0466457316192885,4.007333185232471,7.463401293210829,-10.0,-5.432629635405633,-1.0
0.0,Mar,1,Returning_Visitor,0,0,4.430816798843313,-1.0,3.295836866004329,6.486033748405269,-10.0,-4.499809680330265,-1.0
0.0,Mar,3,Returning_Visitor,0,1,-1.0,2.1972245773362196,3.4011973816621555,7.597312690524259,-10.0,-5.703782574656206,2.2221340733975405
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Aug,2,Returning_Visitor,0,0,-1.0,-1.0,3.1780538303479458,5.732899603646318,-10.0,-3.574469104017273,-1.0
0.0,Mar,2,Returning_Visitor,0,0,3.713572066704308,-1.0,3.828641396489095,7.919234971313849,-10.0,-5.192956770890214,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,3.2188758248682006,6.699500340161678,-10.0,-4.8283137373023015,-1.0
0.0,Mar,1,Returning_Visitor,1,0,-1.0,-1.0,2.4849066497880004,5.111987788356544,-3.555348046489414,-2.639057335615259,-1.0
0.0,Mar,1,Returning_Visitor,0,0,2.6390573296152584,-1.0,1.3862943611198906,4.174387269895637,-10.0,-2.995732273553991,-1.0
0.0,Mar,3,Returning_Visitor,0,0,4.454347296253507,-1.0,3.828641396489095,7.804124119208402,-3.608836758748092,-3.038533454538945,-1.0
0.0,Mar,2,Returning_Visitor,1,0,-1.0,-1.0,2.302585092994046,5.4242155332764606,-10.0,-4.605170185988091,-1.0
0.0,Mar,3,New_Visitor,0,1,6.42648845745769,-1.0,2.1972245773362196,5.831882477283517,-10.0,-4.867534410455583,3.5391030738646734
0.0,Mar,3,Returning_Visitor,1,0,-1.0,-1.0,2.5649493574615367,5.420534999272286,-10.0,-2.921624298543126,-1.0
0.0,Mar,2,Returning_Visitor,0,0,2.475604257219145,-1.0,4.709530201312334,8.163621969659157,-9.227486530811154,-4.662965944065207,2.486286155332534
0.0,Mar,1,Returning_Visitor,0,0,3.9415818076696905,-1.0,0.6931471805599453,1.791759469228055,-10.0,-3.4011973916621554,-1.0
0.0,Mar,3,Returning_Visitor,1,0,1.9459101490553132,-1.0,3.295836866004329,6.32686478076786,-4.212127585378484,-3.491581439752046,-1.0
0.0,Mar,1,Returning_Visitor,0,0,5.594711379601839,-1.0,3.4965075614664802,7.012010183377014,-4.2766661110160555,-3.584801820998139,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,5.476463551931511,-10.0,-3.2188758248682006,-1.0
0.0,Mar,8,New_Visitor,1,0,3.7954891891721947,-1.0,1.9459101490553132,5.3573721294864605,-10.0,-5.075173815233827,-1.0
0.0,Aug,2,Returning_Visitor,0,0,1.0986122886681098,7.060619417570012,4.394449154672439,7.94482984414582,-4.721986626448164,-3.5257063306477057,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,1.791759469228055,3.784189633918261,-2.70805019610221,-2.3025850929940455,-1.0
0.0,Mar,1,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,6.660575149839686,-3.555348046489414,-2.8622008834294683,-1.0
0.0,Mar,2,Returning_Visitor,0,0,4.110873864173311,-1.0,2.6390573296152584,5.168588260063006,-10.0,-4.548011799925921,-1.0
0.0,Mar,1,Returning_Visitor,1,0,4.499809670330265,-1.0,3.2188758248682006,5.9861620521968275,-5.233778907910468,-3.396067700999633,-1.0
